,worker strength,method,measured weight
0,0.4155557390967348,proposed_penalized,0.016003920932706698
1,0.4155557390967348,proposed_penalized,0.016003920932706698
2,0.4155557390967348,Tao,0.9990662873869985
3,0.4155557390967348,Tao,0.9990662873869985
4,0.4477872862054366,proposed_penalized,0.01770304189984766
5,0.4477872862054366,proposed_penalized,0.01770304189984766
6,0.4477872862054366,Tao,0.99848436091979
7,0.4477872862054366,Tao,0.99848436091979
8,0.48074796720696017,proposed_penalized,0.02028750124040942
9,0.48074796720696017,proposed_penalized,0.02028750124040942
10,0.48074796720696017,Tao,0.9991642902300407
11,0.48074796720696017,Tao,0.9991642902300407
12,0.5106639193881491,proposed_penalized,0.6075759750966641
13,0.5106639193881491,proposed_penalized,0.6075759750966641
14,0.5106639193881491,Tao,0.998560235905451
15,0.5106639193881491,Tao,0.998560235905451
16,0.5227891804227055,proposed_penalized,0.7116711782061759
17,0.5227891804227055,proposed_penalized,0.7116711782061759
18,0.5227891804227055,Tao,0.9997913439828087
19,0.5227891804227055,Tao,0.9997913439828087
20,0.56009636506172,proposed_penalized,1.1099257723633498
21,0.56009636506172,proposed_penalized,1.1099257723633498
22,0.56009636506172,Tao,0.9998115860467613
23,0.56009636506172,Tao,0.9998115860467613
24,0.5797928042047139,proposed_penalized,1.1007534679747721
25,0.5797928042047139,proposed_penalized,1.1007534679747721
26,0.5797928042047139,Tao,1.0000049552284975
27,0.5797928042047139,Tao,1.0000049552284975
28,0.5982008926023245,proposed_penalized,1.1978068877263879
29,0.5982008926023245,proposed_penalized,1.1978068877263879
30,0.5982008926023245,Tao,1.0003057385950436
31,0.5982008926023245,Tao,1.0003057385950436
32,0.6522206812524934,proposed_penalized,1.2528430687254246
33,0.6522206812524934,proposed_penalized,1.2528430687254246
34,0.6522206812524934,Tao,1.0005029479368008
35,0.6522206812524934,Tao,1.0005029479368008
36,0.6611934355709661,proposed_penalized,1.2655131673345874
37,0.6611934355709661,proposed_penalized,1.2655131673345874
38,0.6611934355709661,Tao,1.0002279844936999
39,0.6611934355709661,Tao,1.0002279844936999
40,0.6615969412852023,proposed_penalized,1.26234948821775
41,0.6615969412852023,proposed_penalized,1.26234948821775
42,0.6615969412852023,Tao,1.0002530303125952
43,0.6615969412852023,Tao,1.0002530303125952
44,0.6965421024291567,proposed_penalized,1.2844379775061208
45,0.6965421024291567,proposed_penalized,1.2844379775061208
46,0.6965421024291567,Tao,1.0000570071535455
47,0.6965421024291567,Tao,1.0000570071535455
48,0.7081468727594479,proposed_penalized,1.2662960523655673
49,0.7081468727594479,proposed_penalized,1.2662960523655673
50,0.7081468727594479,Tao,0.9999932310268532
51,0.7081468727594479,Tao,0.9999932310268532
52,0.7174852565662234,proposed_penalized,1.2532978102522767
53,0.7174852565662234,proposed_penalized,1.2532978102522767
54,0.7174852565662234,Tao,1.0002865717469906
55,0.7174852565662234,Tao,1.0002865717469906
56,0.7297974867272254,proposed_penalized,1.2753803376611836
57,0.7297974867272254,proposed_penalized,1.2753803376611836
58,0.7297974867272254,Tao,1.0005893882941364
59,0.7297974867272254,Tao,1.0005893882941364
60,0.7715625798103982,proposed_penalized,1.2734660163237452
61,0.7715625798103982,proposed_penalized,1.2734660163237452
62,0.7715625798103982,Tao,1.0006168668035842
63,0.7715625798103982,Tao,1.0006168668035842
64,0.7726802996615769,proposed_penalized,1.2674101940578613
65,0.7726802996615769,proposed_penalized,1.2674101940578613
66,0.7726802996615769,Tao,1.0005243009443012
67,0.7726802996615769,Tao,1.0005243009443012
68,0.8712010886900041,proposed_penalized,1.277990611175777
69,0.8712010886900041,proposed_penalized,1.277990611175777
70,0.8712010886900041,Tao,1.000541720669148
71,0.8712010886900041,Tao,1.000541720669148
72,0.9079368912144808,proposed_penalized,1.265094991701783
73,0.9079368912144808,proposed_penalized,1.265094991701783
74,0.9079368912144808,Tao,1.0005911434657686
75,0.9079368912144808,Tao,1.0005911434657686
76,0.9123851755836933,proposed_penalized,1.2741925392376148
77,0.9123851755836933,proposed_penalized,1.2741925392376148
78,0.9123851755836933,Tao,1.000627008857185
79,0.9123851755836933,Tao,1.000627008857185
