,worker strength,method,measured weight
0,0.4155557390967348,proposed_penalized,0.18950570497129474
1,0.4155557390967348,proposed_penalized,0.18950570497129474
2,0.4155557390967348,Tao,0.9965712157294669
3,0.4155557390967348,Tao,0.9965712157294669
4,0.4477872862054366,proposed_penalized,0.29463366482331976
5,0.4477872862054366,proposed_penalized,0.29463366482331976
6,0.4477872862054366,Tao,0.9942904438178987
7,0.4477872862054366,Tao,0.9942904438178987
8,0.48074796720696017,proposed_penalized,0.2611328930467719
9,0.48074796720696017,proposed_penalized,0.2611328930467719
10,0.48074796720696017,Tao,1.001964136502874
11,0.48074796720696017,Tao,1.001964136502874
12,0.5106639193881491,proposed_penalized,0.8396498060312039
13,0.5106639193881491,proposed_penalized,0.8396498060312039
14,0.5106639193881491,Tao,1.0000970237527291
15,0.5106639193881491,Tao,1.0000970237527291
16,0.5227891804227055,proposed_penalized,0.49101123993280527
17,0.5227891804227055,proposed_penalized,0.49101123993280527
18,0.5227891804227055,Tao,1.0019754931377909
19,0.5227891804227055,Tao,1.0019754931377909
20,0.56009636506172,proposed_penalized,0.427735827357675
21,0.56009636506172,proposed_penalized,0.427735827357675
22,0.56009636506172,Tao,1.0016772599780217
23,0.56009636506172,Tao,1.0016772599780217
24,0.5797928042047139,proposed_penalized,0.6927956465751529
25,0.5797928042047139,proposed_penalized,0.6927956465751529
26,0.5797928042047139,Tao,0.9964721414093893
27,0.5797928042047139,Tao,0.9964721414093893
28,0.5982008926023245,proposed_penalized,0.7254829907134317
29,0.5982008926023245,proposed_penalized,0.7254829907134317
30,0.5982008926023245,Tao,1.0013773170833855
31,0.5982008926023245,Tao,1.0013773170833855
32,0.6522206812524934,proposed_penalized,1.2227890882418027
33,0.6522206812524934,proposed_penalized,1.2227890882418027
34,0.6522206812524934,Tao,0.998595702713059
35,0.6522206812524934,Tao,0.998595702713059
36,0.6611934355709661,proposed_penalized,0.9916501205785784
37,0.6611934355709661,proposed_penalized,0.9916501205785784
38,0.6611934355709661,Tao,0.9954117913250694
39,0.6611934355709661,Tao,0.9954117913250694
40,0.6615969412852023,proposed_penalized,1.37193559026927
41,0.6615969412852023,proposed_penalized,1.37193559026927
42,0.6615969412852023,Tao,1.0019369093764334
43,0.6615969412852023,Tao,1.0019369093764334
44,0.6965421024291567,proposed_penalized,1.1926641201436485
45,0.6965421024291567,proposed_penalized,1.1926641201436485
46,0.6965421024291567,Tao,1.0019822655519521
47,0.6965421024291567,Tao,1.0019822655519521
48,0.7081468727594479,proposed_penalized,1.1080988774342158
49,0.7081468727594479,proposed_penalized,1.1080988774342158
50,0.7081468727594479,Tao,0.9968037720550549
51,0.7081468727594479,Tao,0.9968037720550549
52,0.7174852565662234,proposed_penalized,1.4276914730735577
53,0.7174852565662234,proposed_penalized,1.4276914730735577
54,0.7174852565662234,Tao,1.001991037524847
55,0.7174852565662234,Tao,1.001991037524847
56,0.7297974867272254,proposed_penalized,1.2627550870357842
57,0.7297974867272254,proposed_penalized,1.2627550870357842
58,0.7297974867272254,Tao,1.0015961821448849
59,0.7297974867272254,Tao,1.0015961821448849
60,0.7715625798103982,proposed_penalized,1.323762031040703
61,0.7715625798103982,proposed_penalized,1.323762031040703
62,0.7715625798103982,Tao,1.0020172443825537
63,0.7715625798103982,Tao,1.0020172443825537
64,0.7726802996615769,proposed_penalized,1.4568020942390367
65,0.7726802996615769,proposed_penalized,1.4568020942390367
66,0.7726802996615769,Tao,0.9991951350659272
67,0.7726802996615769,Tao,0.9991951350659272
68,0.8712010886900041,proposed_penalized,1.5504626987552208
69,0.8712010886900041,proposed_penalized,1.5504626987552208
70,0.8712010886900041,Tao,1.002017615408118
71,0.8712010886900041,Tao,1.002017615408118
72,0.9079368912144808,proposed_penalized,1.5538922106825392
73,0.9079368912144808,proposed_penalized,1.5538922106825392
74,0.9079368912144808,Tao,1.0020128232619068
75,0.9079368912144808,Tao,1.0020128232619068
76,0.9123851755836933,proposed_penalized,1.615548835053986
77,0.9123851755836933,proposed_penalized,1.615548835053986
78,0.9123851755836933,Tao,1.0020144897786354
79,0.9123851755836933,Tao,1.0020144897786354
