,worker strength,method,measured weight
0,0.4155557390967348,proposed_penalized,0.23226989038204385
1,0.4155557390967348,proposed_penalized,0.23226989038204385
2,0.4155557390967348,Tao,1.0000273562739805
3,0.4155557390967348,Tao,1.0000273562739805
4,0.4477872862054366,proposed_penalized,0.15974023633628281
5,0.4477872862054366,proposed_penalized,0.15974023633628281
6,0.4477872862054366,Tao,0.9992004239831564
7,0.4477872862054366,Tao,0.9992004239831564
8,0.48074796720696017,proposed_penalized,0.4868097973253602
9,0.48074796720696017,proposed_penalized,0.4868097973253602
10,0.48074796720696017,Tao,0.9987396261455449
11,0.48074796720696017,Tao,0.9987396261455449
12,0.5106639193881491,proposed_penalized,0.48872412182186153
13,0.5106639193881491,proposed_penalized,0.48872412182186153
14,0.5106639193881491,Tao,0.9997037234418819
15,0.5106639193881491,Tao,0.9997037234418819
16,0.5227891804227055,proposed_penalized,0.7271675488592605
17,0.5227891804227055,proposed_penalized,0.7271675488592605
18,0.5227891804227055,Tao,0.9988326804099914
19,0.5227891804227055,Tao,0.9988326804099914
20,0.56009636506172,proposed_penalized,0.9231030179994626
21,0.56009636506172,proposed_penalized,0.9231030179994626
22,0.56009636506172,Tao,0.9995481670317009
23,0.56009636506172,Tao,0.9995481670317009
24,0.5797928042047139,proposed_penalized,1.0097418212832263
25,0.5797928042047139,proposed_penalized,1.0097418212832263
26,0.5797928042047139,Tao,1.000051324389982
27,0.5797928042047139,Tao,1.000051324389982
28,0.5982008926023245,proposed_penalized,0.8960415560614593
29,0.5982008926023245,proposed_penalized,0.8960415560614593
30,0.5982008926023245,Tao,0.9999020659070676
31,0.5982008926023245,Tao,0.9999020659070676
32,0.6522206812524934,proposed_penalized,1.0925002178929795
33,0.6522206812524934,proposed_penalized,1.0925002178929795
34,0.6522206812524934,Tao,1.000232620932411
35,0.6522206812524934,Tao,1.000232620932411
36,0.6611934355709661,proposed_penalized,1.1772343206378688
37,0.6611934355709661,proposed_penalized,1.1772343206378688
38,0.6611934355709661,Tao,0.9996292688241695
39,0.6611934355709661,Tao,0.9996292688241695
40,0.6615969412852023,proposed_penalized,1.1506149460103556
41,0.6615969412852023,proposed_penalized,1.1506149460103556
42,0.6615969412852023,Tao,1.0004542220014094
43,0.6615969412852023,Tao,1.0004542220014094
44,0.6965421024291567,proposed_penalized,1.196434343305073
45,0.6965421024291567,proposed_penalized,1.196434343305073
46,0.6965421024291567,Tao,1.0004398276791469
47,0.6965421024291567,Tao,1.0004398276791469
48,0.7081468727594479,proposed_penalized,1.2288544458243607
49,0.7081468727594479,proposed_penalized,1.2288544458243607
50,0.7081468727594479,Tao,1.000547743534819
51,0.7081468727594479,Tao,1.000547743534819
52,0.7174852565662234,proposed_penalized,1.3158591983768495
53,0.7174852565662234,proposed_penalized,1.3158591983768495
54,0.7174852565662234,Tao,1.00056558103692
55,0.7174852565662234,Tao,1.00056558103692
56,0.7297974867272254,proposed_penalized,1.199809447517725
57,0.7297974867272254,proposed_penalized,1.199809447517725
58,0.7297974867272254,Tao,1.00027569681577
59,0.7297974867272254,Tao,1.00027569681577
60,0.7715625798103982,proposed_penalized,1.2983265325221913
61,0.7715625798103982,proposed_penalized,1.2983265325221913
62,0.7715625798103982,Tao,0.9996594782831524
63,0.7715625798103982,Tao,0.9996594782831524
64,0.7726802996615769,proposed_penalized,1.3504532826981654
65,0.7726802996615769,proposed_penalized,1.3504532826981654
66,0.7726802996615769,Tao,1.0004771322250194
67,0.7726802996615769,Tao,1.0004771322250194
68,0.8712010886900041,proposed_penalized,1.3675918956851634
69,0.8712010886900041,proposed_penalized,1.3675918956851634
70,0.8712010886900041,Tao,1.0005697052622922
71,0.8712010886900041,Tao,1.0005697052622922
72,0.9079368912144808,proposed_penalized,1.3741316764431846
73,0.9079368912144808,proposed_penalized,1.3741316764431846
74,0.9079368912144808,Tao,1.0005704951107397
75,0.9079368912144808,Tao,1.0005704951107397
76,0.9123851755836933,proposed_penalized,1.3245917030171261
77,0.9123851755836933,proposed_penalized,1.3245917030171261
78,0.9123851755836933,Tao,1.0005728607108442
79,0.9123851755836933,Tao,1.0005728607108442
