,worker strength,method,measured weight
0,0.4155557390967348,proposed_penalized,0.0932230769955375
1,0.4155557390967348,proposed_penalized,0.0932230769955375
2,0.4155557390967348,Tao,0.9994850663272544
3,0.4155557390967348,Tao,0.9994850663272544
4,0.4477872862054366,proposed_penalized,0.6508494157295293
5,0.4477872862054366,proposed_penalized,0.6508494157295293
6,0.4477872862054366,Tao,1.0000225887685534
7,0.4477872862054366,Tao,1.0000225887685534
8,0.48074796720696017,proposed_penalized,0.2970620071896155
9,0.48074796720696017,proposed_penalized,0.2970620071896155
10,0.48074796720696017,Tao,0.999913060803994
11,0.48074796720696017,Tao,0.999913060803994
12,0.5106639193881491,proposed_penalized,0.5559427374564778
13,0.5106639193881491,proposed_penalized,0.5559427374564778
14,0.5106639193881491,Tao,0.9999672480876548
15,0.5106639193881491,Tao,0.9999672480876548
16,0.5227891804227055,proposed_penalized,0.32053105963196715
17,0.5227891804227055,proposed_penalized,0.32053105963196715
18,0.5227891804227055,Tao,1.0000617471630606
19,0.5227891804227055,Tao,1.0000617471630606
20,0.56009636506172,proposed_penalized,0.7635060972924832
21,0.56009636506172,proposed_penalized,0.7635060972924832
22,0.56009636506172,Tao,0.9999554106916853
23,0.56009636506172,Tao,0.9999554106916853
24,0.5797928042047139,proposed_penalized,1.0877979841711714
25,0.5797928042047139,proposed_penalized,1.0877979841711714
26,0.5797928042047139,Tao,1.0000884310013414
27,0.5797928042047139,Tao,1.0000884310013414
28,0.5982008926023245,proposed_penalized,0.9451825834821327
29,0.5982008926023245,proposed_penalized,0.9451825834821327
30,0.5982008926023245,Tao,1.000022531909667
31,0.5982008926023245,Tao,1.000022531909667
32,0.6522206812524934,proposed_penalized,0.9596334150676256
33,0.6522206812524934,proposed_penalized,0.9596334150676256
34,0.6522206812524934,Tao,1.0000891306238735
35,0.6522206812524934,Tao,1.0000891306238735
36,0.6611934355709661,proposed_penalized,1.1421939988600227
37,0.6611934355709661,proposed_penalized,1.1421939988600227
38,0.6611934355709661,Tao,1.0000474088196714
39,0.6611934355709661,Tao,1.0000474088196714
40,0.6615969412852023,proposed_penalized,1.2548230876427269
41,0.6615969412852023,proposed_penalized,1.2548230876427269
42,0.6615969412852023,Tao,1.000054367242898
43,0.6615969412852023,Tao,1.000054367242898
44,0.6965421024291567,proposed_penalized,1.0771642500468688
45,0.6965421024291567,proposed_penalized,1.0771642500468688
46,0.6965421024291567,Tao,0.9999922405590101
47,0.6965421024291567,Tao,0.9999922405590101
48,0.7081468727594479,proposed_penalized,1.2769379602837827
49,0.7081468727594479,proposed_penalized,1.2769379602837827
50,0.7081468727594479,Tao,1.0000560306677657
51,0.7081468727594479,Tao,1.0000560306677657
52,0.7174852565662234,proposed_penalized,1.2944128658204501
53,0.7174852565662234,proposed_penalized,1.2944128658204501
54,0.7174852565662234,Tao,1.0000887918591859
55,0.7174852565662234,Tao,1.0000887918591859
56,0.7297974867272254,proposed_penalized,1.244881861506172
57,0.7297974867272254,proposed_penalized,1.244881861506172
58,0.7297974867272254,Tao,1.0000621217728798
59,0.7297974867272254,Tao,1.0000621217728798
60,0.7715625798103982,proposed_penalized,1.4170446095482203
61,0.7715625798103982,proposed_penalized,1.4170446095482203
62,0.7715625798103982,Tao,1.0000890967707374
63,0.7715625798103982,Tao,1.0000890967707374
64,0.7726802996615769,proposed_penalized,1.2770898502856862
65,0.7726802996615769,proposed_penalized,1.2770898502856862
66,0.7726802996615769,Tao,1.0000742751328306
67,0.7726802996615769,Tao,1.0000742751328306
68,0.8712010886900041,proposed_penalized,1.425446527167871
69,0.8712010886900041,proposed_penalized,1.425446527167871
70,0.8712010886900041,Tao,1.0000891288950562
71,0.8712010886900041,Tao,1.0000891288950562
72,0.9079368912144808,proposed_penalized,1.4709393702582776
73,0.9079368912144808,proposed_penalized,1.4709393702582776
74,0.9079368912144808,Tao,0.9999050382844853
75,0.9079368912144808,Tao,0.9999050382844853
76,0.9123851755836933,proposed_penalized,1.4453372415633776
77,0.9123851755836933,proposed_penalized,1.4453372415633776
78,0.9123851755836933,Tao,0.9999362846183922
79,0.9123851755836933,Tao,0.9999362846183922
