,worker strength,method,measured weight
0,0.4155557390967348,proposed_penalized,0.29442879902834534
1,0.4155557390967348,proposed_penalized,0.29442879902834534
2,0.4155557390967348,Tao,1.0000104406185168
3,0.4155557390967348,Tao,1.0000104406185168
4,0.4477872862054366,proposed_penalized,0.18678461423505105
5,0.4477872862054366,proposed_penalized,0.18678461423505105
6,0.4477872862054366,Tao,1.0001136675287539
7,0.4477872862054366,Tao,1.0001136675287539
8,0.48074796720696017,proposed_penalized,0.8026382570453422
9,0.48074796720696017,proposed_penalized,0.8026382570453422
10,0.48074796720696017,Tao,0.9994674097741576
11,0.48074796720696017,Tao,0.9994674097741576
12,0.5106639193881491,proposed_penalized,0.7530706935359838
13,0.5106639193881491,proposed_penalized,0.7530706935359838
14,0.5106639193881491,Tao,1.0001170863361333
15,0.5106639193881491,Tao,1.0001170863361333
16,0.5227891804227055,proposed_penalized,0.3565849158459195
17,0.5227891804227055,proposed_penalized,0.3565849158459195
18,0.5227891804227055,Tao,0.9991255924275777
19,0.5227891804227055,Tao,0.9991255924275777
20,0.56009636506172,proposed_penalized,0.8010265470946482
21,0.56009636506172,proposed_penalized,0.8010265470946482
22,0.56009636506172,Tao,0.9995390662111074
23,0.56009636506172,Tao,0.9995390662111074
24,0.5797928042047139,proposed_penalized,0.4796637789374102
25,0.5797928042047139,proposed_penalized,0.4796637789374102
26,0.5797928042047139,Tao,1.0001377694407267
27,0.5797928042047139,Tao,1.0001377694407267
28,0.5982008926023245,proposed_penalized,0.4994631786878221
29,0.5982008926023245,proposed_penalized,0.4994631786878221
30,0.5982008926023245,Tao,1.0001378827570293
31,0.5982008926023245,Tao,1.0001378827570293
32,0.6522206812524934,proposed_penalized,1.4548971499685877
33,0.6522206812524934,proposed_penalized,1.4548971499685877
34,0.6522206812524934,Tao,1.0000141661953859
35,0.6522206812524934,Tao,1.0000141661953859
36,0.6611934355709661,proposed_penalized,0.7452982464153253
37,0.6611934355709661,proposed_penalized,0.7452982464153253
38,0.6611934355709661,Tao,1.0001335043014667
39,0.6611934355709661,Tao,1.0001335043014667
40,0.6615969412852023,proposed_penalized,1.100153489040381
41,0.6615969412852023,proposed_penalized,1.100153489040381
42,0.6615969412852023,Tao,1.0001378833806858
43,0.6615969412852023,Tao,1.0001378833806858
44,0.6965421024291567,proposed_penalized,1.339399386310523
45,0.6965421024291567,proposed_penalized,1.339399386310523
46,0.6965421024291567,Tao,1.0001341578121086
47,0.6965421024291567,Tao,1.0001341578121086
48,0.7081468727594479,proposed_penalized,1.1923428903952074
49,0.7081468727594479,proposed_penalized,1.1923428903952074
50,0.7081468727594479,Tao,1.0001360164026927
51,0.7081468727594479,Tao,1.0001360164026927
52,0.7174852565662234,proposed_penalized,1.018693818564986
53,0.7174852565662234,proposed_penalized,1.018693818564986
54,0.7174852565662234,Tao,1.0001378810931045
55,0.7174852565662234,Tao,1.0001378810931045
56,0.7297974867272254,proposed_penalized,1.1168927312157546
57,0.7297974867272254,proposed_penalized,1.1168927312157546
58,0.7297974867272254,Tao,1.0000140076222432
59,0.7297974867272254,Tao,1.0000140076222432
60,0.7715625798103982,proposed_penalized,1.5756462074202422
61,0.7715625798103982,proposed_penalized,1.5756462074202422
62,0.7715625798103982,Tao,1.0001378830408587
63,0.7715625798103982,Tao,1.0001378830408587
64,0.7726802996615769,proposed_penalized,1.2420741214311097
65,0.7726802996615769,proposed_penalized,1.2420741214311097
66,0.7726802996615769,Tao,1.000137542587288
67,0.7726802996615769,Tao,1.000137542587288
68,0.8712010886900041,proposed_penalized,1.7050590968859727
69,0.8712010886900041,proposed_penalized,1.7050590968859727
70,0.8712010886900041,Tao,1.0001378568685728
71,0.8712010886900041,Tao,1.0001378568685728
72,0.9079368912144808,proposed_penalized,1.5543747145941262
73,0.9079368912144808,proposed_penalized,1.5543747145941262
74,0.9079368912144808,Tao,1.0000923022208172
75,0.9079368912144808,Tao,1.0000923022208172
76,0.9123851755836933,proposed_penalized,1.7815073633472613
77,0.9123851755836933,proposed_penalized,1.7815073633472613
78,0.9123851755836933,Tao,1.0001378833807746
79,0.9123851755836933,Tao,1.0001378833807746
