labelers_strength,proposed,proposed_penalized,Tao,accuracy-test-classifier,accuracy-test,proposed,proposed_penalized,Tao
0.4155557390967348,0.954513510390108,0.06822638961447267,0.9998808439149163,0.17282608695652174,0.4043478260869565,0.954513510390108,0.06822638961447267,0.9998808439149163
0.4477872862054366,0.8967617476298779,0.07791312407984491,0.998894398242163,0.2076086956521739,0.4434782608695652,0.8967617476298779,0.07791312407984491,0.998894398242163
0.48074796720696017,0.7747786170709221,0.19469491462845195,0.9997785269827426,0.34456521739130436,0.47934782608695653,0.7747786170709221,0.19469491462845195,0.9997785269827426
0.5106639193881491,0.7532593227818324,0.681119844323771,0.9993936620677364,0.48043478260869565,0.4945652173913043,0.7532593227818324,0.681119844323771,0.9993936620677364
0.5227891804227055,0.7662138049570283,0.5352041219015213,0.9990763742108101,0.45652173913043476,0.5173913043478261,0.7662138049570283,0.5352041219015213,0.9990763742108101
0.56009636506172,0.906205046751216,1.0075459591724898,0.9998956102816607,0.7641304347826087,0.5521739130434783,0.906205046751216,1.0075459591724898,0.9998956102816607
0.5797928042047139,0.9550132678097183,1.079917724892256,1.0000402753533477,0.7902173913043479,0.5880434782608696,0.9550132678097183,1.079917724892256,1.0000402753533477
0.5982008926023245,0.9815957193474647,1.1276792159454168,0.9998725201390677,0.8195652173913044,0.5858695652173913,0.9815957193474647,1.1276792159454168,0.9998725201390677
0.6522206812524934,1.0453835634917028,1.2054749945303231,1.0001820112830022,0.8760869565217392,0.6456521739130435,1.0453835634917028,1.2054749945303231,1.0001820112830022
0.6611934355709661,1.0700397705930207,1.2401619324550541,1.000169589940235,0.8793478260869565,0.675,1.0700397705930207,1.2401619324550541,1.000169589940235
0.6615969412852023,1.0455574079264613,1.2148802157878482,1.0003479867540144,0.8489130434782609,0.6684782608695652,1.0455574079264613,1.2148802157878482,1.0003479867540144
0.6965421024291567,1.083162739048281,1.275134813449399,1.0000406243811497,0.8739130434782608,0.691304347826087,1.083162739048281,1.275134813449399,1.0000406243811497
0.7081468727594479,1.0734034420543506,1.2465863421904229,1.0003795346927529,0.866304347826087,0.7195652173913043,1.0734034420543506,1.2465863421904229,1.0003795346927529
0.7174852565662234,1.0664819692805068,1.2537381132837249,0.9995993634694657,0.8619565217391304,0.7184782608695652,1.0664819692805068,1.2537381132837249,0.9995993634694657
0.7297974867272254,1.085165941935859,1.2762605232214854,1.0003560455880505,0.8782608695652174,0.7260869565217392,1.085165941935859,1.2762605232214854,1.0003560455880505
0.7715625798103982,1.0887272535539299,1.2751997137876228,1.0004420722029017,0.8793478260869565,0.7652173913043478,1.0887272535539299,1.2751997137876228,1.0004420722029017
0.7726802996615769,1.1043590738167324,1.2946707398593045,1.00016100557481,0.8858695652173914,0.7619565217391304,1.1043590738167324,1.2946707398593045,1.00016100557481
0.8712010886900041,1.1170510877001565,1.313678684458528,1.0004672558584549,0.8891304347826087,0.8684782608695653,1.1170510877001565,1.313678684458528,1.0004672558584549
0.9079368912144808,1.1156703491051145,1.3146266436087362,1.0005100905439606,0.8826086956521739,0.9,1.1156703491051145,1.3146266436087362,1.0005100905439606
0.9123851755836933,1.1166563647557162,1.317285988809326,1.0005122085187583,0.8967391304347826,0.9141304347826087,1.1166563647557162,1.317285988809326,1.0005122085187583
